thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,mouse_2.started,polygon_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.corr,trial.started,mouse.started,polygon.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.11579966545105,0.0,0.0,0.4496563481903808,-2.0181049402392084,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.124835252761841,0.0,0.0,0.5031923818971148,-2.0944130336181406,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.133833885192871,0.0,0.0,0.39515068309721707,-1.7131733844557022,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.142834186553955,0.0,0.0,0.5156991265558604,-1.8442392688798552,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.151834011077881,0.0,0.0,0.2006787140602933,-2.327875879017488,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.160851240158081,0.0,0.0,0.2046492896597882,-2.1309017258625897,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.169947862625122,0.0,0.0,0.3681875048304818,-2.5665012625549735,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.178947925567627,0.0033333333333333335,-0.0016666666666666668,0.24313982296787584,-2.5046972753325587,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.188948154449463,0.005,-0.0033333333333333335,0.4054194792501663,-2.981014251458291,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1969475746154785,0.005,-0.0033333333333333335,0.24964190941953285,-3.4882837098749246,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.206997871398926,0.006666666666666667,-0.0033333333333333335,0.558679583047131,-2.884195561487559,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2179980278015137,0.006666666666666667,-0.0033333333333333335,0.6956489521654039,-2.9737044673952275,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2270989418029785,0.006666666666666667,-0.0033333333333333335,0.7695758442470486,-3.1780794532213186,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2370989322662354,0.006666666666666667,-0.0033333333333333335,0.9953357767152309,-3.3979764765927145,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.246095895767212,0.006666666666666667,-0.0033333333333333335,0.9306899131277688,-3.53822919452591,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2551066875457764,0.006666666666666667,-0.0033333333333333335,0.784155859232707,-3.7992619354113346,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2641022205352783,0.006666666666666667,-0.0033333333333333335,0.5124702263982518,-3.692462761738219,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.273102283477783,0.008333333333333333,-0.0033333333333333335,1.0272734402715775,-3.533812379354221,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2821028232574463,0.008333333333333333,-0.0033333333333333335,1.358161252637164,-3.512883474385202,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2912449836730957,0.008333333333333333,-0.0033333333333333335,1.0503210107547085,-3.8117743866858023,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3002541065216064,0.01,-0.0033333333333333335,1.4368526450237673,-3.6158631388799916,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3092703819274902,0.011666666666666667,-0.0033333333333333335,1.3748694036156142,-3.8688005726807706,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.318270444869995,0.011666666666666667,-0.0033333333333333335,1.5910904405523465,-3.747089256806351,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.328305959701538,0.013333333333333334,-0.0033333333333333335,1.2635148718921976,-4.220520320043492,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.336305618286133,0.013333333333333334,-0.0033333333333333335,1.0033409991094322,-4.309694453510201,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.346306324005127,0.015,-0.0033333333333333335,1.198030196372756,-4.370727511105793,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.354322910308838,0.016666666666666666,-0.0033333333333333335,1.7123349385099371,-4.697903650170909,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.364330530166626,0.021666666666666667,-0.011666666666666667,2.4591063223238674,-4.464180029090009,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3733303546905518,0.021666666666666667,-0.02,2.4962221897361077,-4.448513016984888,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3823301792144775,0.023333333333333334,-0.03,2.552868796929498,-4.535487942989487,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3913300037384033,0.025,-0.041666666666666664,2.176266214045546,-4.529679157356723,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4003307819366455,0.02666666666666667,-0.05,2.671469208020811,-4.197207764313601,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4093315601348877,0.03,-0.056666666666666664,1.9412307704642318,-3.9116459856060057,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.418332099914551,0.035,-0.065,2.0751719972115628,-3.136619821030336,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4273316860198975,0.041666666666666664,-0.07166666666666667,2.118465483417472,-3.0054147132234554,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4373321533203125,0.04833333333333333,-0.08166666666666667,2.0668728065594677,-2.8302831273865476,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4453318119049072,0.055,-0.09666666666666666,1.945183943590927,-3.1473661348905435,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.456392526626587,0.06,-0.11166666666666666,1.7819847258759018,-2.879634760817441,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4633336067199707,0.06166666666666667,-0.13,1.4723682631416173,-2.862625230872628,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.473346710205078,0.065,-0.155,1.2520435292366707,-2.985814101539052,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4813485145568848,0.06833333333333333,-0.185,1.2706433494097589,-3.02904881064467,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.491347074508667,0.07333333333333333,-0.20333333333333334,0.9672401244963715,-3.010250891291225,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5003421306610107,0.08,-0.225,1.0236365082614383,-3.2852973403249686,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.50935959815979,0.08666666666666667,-0.235,0.8686547831745841,-3.4060777062450147,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5183722972869873,0.08833333333333333,-0.23833333333333334,1.0569675014388928,-2.9599582528824233,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.52736759185791,0.08833333333333333,-0.23833333333333334,1.1589573164194658,-2.8812387846603578,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5363850593566895,0.08833333333333333,-0.23833333333333334,1.3305719565855998,-2.6285757012552757,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5453853607177734,0.08833333333333333,-0.24,1.2033395055214902,-2.3767103623980304,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5543973445892334,0.08833333333333333,-0.24,0.9190862853009243,-2.099531903447087,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5644333362579346,0.08833333333333333,-0.24166666666666667,0.8880980112841379,-1.9759918642706122,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5734331607818604,0.09166666666666666,-0.24666666666666667,0.618728174012039,-1.4045030978725173,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5824332237243652,0.09333333333333334,-0.25,-0.14225962111463786,-1.3007983682418625,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5914459228515625,0.09833333333333333,-0.25333333333333335,0.2705377464948195,-1.6908450494988672,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.600450277328491,0.1,-0.255,-0.09110373046032016,-1.554636261726205,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6094470024108887,0.10166666666666667,-0.255,-0.5558663998400368,-1.9550594776438621,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6184499263763428,0.10166666666666667,-0.255,-0.9081764920422474,-2.0603575702703343,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.627450466156006,0.10166666666666667,-0.255,-1.1093126621098552,-1.8437319543630855,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6364502906799316,0.10166666666666667,-0.255,-1.701575346059296,-1.8687098153079893,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6454455852508545,0.10166666666666667,-0.255,-0.8938087365961506,-2.1436347985706794,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6554460525512695,0.10166666666666667,-0.255,-0.3845534477676499,-2.2432656383772938,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.663450002670288,0.10166666666666667,-0.255,-0.23468724692790016,-2.199738604679935,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.673449993133545,0.10166666666666667,-0.25166666666666665,-0.6901972149205666,-1.9765261801619247,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6814498901367188,0.10166666666666667,-0.25,-0.05347452853922041,-1.8231632091345362,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.691457748413086,0.10166666666666667,-0.24833333333333332,-0.09001182509235456,-2.107668351072708,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.70045804977417,0.10166666666666667,-0.24833333333333332,0.3836309295216614,-2.618990549153185,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7094576358795166,0.10166666666666667,-0.24666666666666667,0.46449389574282035,-2.2140715887202553,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7184576988220215,0.10166666666666667,-0.24333333333333335,0.6541209335912683,-2.194822720842979,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7274577617645264,0.10166666666666667,-0.24,0.6918862045645008,-1.9541973250016584,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.736476421356201,0.09833333333333333,-0.23333333333333334,1.0890399908896595,-1.6408638346148512,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7455646991729736,0.09666666666666666,-0.22333333333333333,1.2137729630861533,-1.6912129285290414,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.754565715789795,0.09333333333333334,-0.21333333333333335,1.2945536665316641,-1.7145398341699245,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7635653018951416,0.08833333333333333,-0.19666666666666666,1.2229516990101934,-1.5324677737785422,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7725648880004883,0.08166666666666667,-0.17833333333333334,0.6614481550047953,-1.4436936964677032,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7825653553009033,0.075,-0.16333333333333333,0.9421043711640656,-1.5326733844735974,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.790565013885498,0.06333333333333334,-0.14833333333333334,0.996457078100002,-1.615557142223944,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.800564765930176,0.055,-0.13833333333333334,0.4009149140537066,-1.7738639754436918,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.809589385986328,0.04833333333333333,-0.13166666666666665,0.4547414591864756,-2.082121327237919,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.818589448928833,0.043333333333333335,-0.13,0.5744625468139788,-1.9365774640546436,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.827589273452759,0.04,-0.12666666666666668,0.4142842654189983,-2.4210169396869485,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.836601972579956,0.03833333333333333,-0.12333333333333334,0.539388267198066,-1.8931078691909144,1.0,,407153,001,2025-07-15_10h01.00.695,ContPsyTracking,2024.2.4,159.19688352547558,2025-07-15 10h01.05.025414 +0100,
