trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,polygon_2.started,mouse_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,trial.started,polygon.started,mouse.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,,,,,,,,,,,,,,,,3.696195363998413,0.0008333333333333334,-0.005,1.3343135415450802,3.8730956854537775,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.712923526763916,0.0008333333333333334,-0.005,0.9951904881733713,4.148919107469552,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.730241060256958,0.0008333333333333334,-0.005,0.9215414850257461,3.849998183922309,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.744352340698242,0.0008333333333333334,-0.005,0.01355106750504731,3.003310975162086,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.7622461318969727,0.0008333333333333334,-0.005,0.04372172148595728,2.8271036735596837,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.7792418003082275,0.0008333333333333334,-0.005,0.16973350054325526,2.7916918249004854,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.795466661453247,0.0008333333333333334,-0.005,0.09569281885002894,3.063763852841307,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.812464952468872,0.0008333333333333334,-0.005,0.6438732672887422,3.437383340081723,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.8294639587402344,0.0008333333333333334,-0.005,0.4652354263640832,3.9565497175103204,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.8457164764404297,0.0008333333333333334,-0.005,0.2792868835652209,3.5127509825539462,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.861771583557129,0.0008333333333333334,-0.005,0.11132744432437211,3.5877808358493244,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.8787083625793457,0.0008333333333333334,-0.005,0.0508667367249358,3.329638117551151,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.895718574523926,0.0008333333333333334,-0.005,0.30554868303445454,3.1071069893407914,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.912757396697998,0.0008333333333333334,-0.005,0.6061923109918292,3.186403987653846,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.928443431854248,0.0008333333333333334,-0.005,0.19700632969038728,3.5188631107647503,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.945453643798828,0.0008333333333333334,-0.005,0.9439836097206957,3.235290204430428,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.962470293045044,0.0008333333333333334,-0.005,0.7819789383333077,3.5573339604005323,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.978494882583618,0.0008333333333333334,-0.005,0.7559669807404239,3.2473718060714245,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,3.9945127964019775,0.0008333333333333334,-0.005,0.5157136536598927,3.3690932758293326,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.0125038623809814,0.0008333333333333334,-0.005,0.05323325612284513,3.0563280461066014,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.028504371643066,0.0008333333333333334,-0.005,-0.042595610842007206,3.3051015077514734,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.045507907867432,0.0008333333333333334,0.005,-0.20310311366202155,3.275547377595669,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.062861919403076,0.0,0.016666666666666666,-0.4297697136277564,2.8318961561764713,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.080108642578125,-0.0008333333333333334,0.034166666666666665,-0.2854230841232044,2.225013629761678,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.0969133377075195,-0.0016666666666666668,0.035833333333333335,-0.22340675205876148,2.2461931237496198,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.113256216049194,-0.0016666666666666668,0.0425,0.21236462736498812,2.753081297108825,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.129217624664307,-0.0016666666666666668,0.045,0.579068304284198,2.7070720059915425,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.1452131271362305,-0.0016666666666666668,0.04583333333333333,0.464701840332292,2.5364117295594557,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.162212610244751,-0.0016666666666666668,0.04666666666666667,0.4666733542499334,2.6799317512018863,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.179332971572876,-0.0016666666666666668,0.04666666666666667,0.28710312581110387,3.0479705161268913,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.196221590042114,-0.0016666666666666668,0.04666666666666667,0.5845044084347553,3.197510087884697,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
0,0,0,0,,,,,,,,,,,,,,,,4.212212085723877,-0.0008333333333333334,0.04833333333333333,0.5673887332133718,3.211537580170576,0.03,,,,,,,,549072,001,2025-07-15_11h56.21.999,constpsy,2023.2.3,59.8242841396723,2025-07-15 11h56.30.581692 +0200,
