thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,mouse_2.started,polygon_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.corr,trial.started,mouse.started,polygon.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.331517219543457,-0.0020833333333333333,-0.001388888888888889,0.08143676889020547,-0.5717271076227892,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3489878177642822,-0.0020833333333333333,-0.001388888888888889,0.45032094154411145,-0.7122902110842628,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3655178546905518,-0.0020833333333333333,-0.001388888888888889,0.9932245031405962,-0.11731656362890086,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.382047176361084,-0.0020833333333333333,-0.001388888888888889,1.1124903405958781,-0.004847519130547179,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3990468978881836,-0.0020833333333333333,-0.001388888888888889,1.1224299120677603,-0.21877595115484555,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.415083885192871,-0.0020833333333333333,-0.001388888888888889,0.7803775381022167,0.1766370186066879,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.432086229324341,-0.0020833333333333333,-0.001388888888888889,1.3365308392510231,0.26665924318079304,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.449044942855835,-0.0020833333333333333,-0.001388888888888889,1.4226852532174503,-0.0004500646958179866,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.465080976486206,-0.0020833333333333333,-0.001388888888888889,1.3322692472597024,0.3841814184676971,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4820802211761475,-0.0020833333333333333,-0.001388888888888889,1.426516711980451,0.5270578255859192,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.499044418334961,-0.0020833333333333333,-0.001388888888888889,1.596005102658365,0.817324898551295,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.515632152557373,-0.0020833333333333333,-0.0020833333333333333,1.3342787699088978,0.54368741559185,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5324668884277344,-0.0020833333333333333,-0.0020833333333333333,1.6174033417072997,0.9288185388432676,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.548346757888794,-0.0020833333333333333,-0.0020833333333333333,1.45007047278308,1.4199609906034218,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5653464794158936,-0.0020833333333333333,-0.0020833333333333333,1.8363941969802506,1.4171815070126772,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5813469886779785,-0.0020833333333333333,-0.0020833333333333333,1.5988923781978377,1.1179152187823747,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5983471870422363,-0.0020833333333333333,-0.002777777777777778,1.4441371712971927,0.7091554143694023,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.615595817565918,-0.0020833333333333333,-0.002777777777777778,1.3637055480328115,1.0672183398372685,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6316401958465576,-0.0020833333333333333,-0.002777777777777778,1.4150972490114198,0.5096621757620702,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6486306190490723,-0.0020833333333333333,-0.002777777777777778,1.57425288799919,0.7426147607247113,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6655943393707275,-0.0020833333333333333,-0.002777777777777778,1.487734957726094,0.39168255382615513,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6816344261169434,-0.0020833333333333333,-0.002777777777777778,1.501156717120092,-0.033743583560650714,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6991162300109863,-0.0020833333333333333,-0.003472222222222222,1.3188021278899509,0.3643681206088545,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7156431674957275,-0.0020833333333333333,-0.003472222222222222,1.4109118714723798,0.4785065226739269,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7317793369293213,-0.0006944444444444445,-0.003472222222222222,1.0176248573578082,0.04972330694527599,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7487142086029053,0.0,-0.003472222222222222,1.2392281574750363,-0.08728160692254003,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.765566349029541,0.001388888888888889,-0.003472222222222222,1.0079210041190478,-0.29876262942855014,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.781914710998535,0.002777777777777778,-0.003472222222222222,0.6145008812579782,-0.21908844442765035,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7985639572143555,0.004166666666666667,-0.003472222222222222,0.6645640690940907,-0.274529935635184,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.8155641555786133,0.007638888888888889,-0.004166666666666667,0.6341343500608088,-0.28551847263997315,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.8318357467651367,0.011111111111111112,-0.004166666666666667,0.8259238461596841,-0.09070525818876402,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.8486037254333496,0.013194444444444444,-0.004166666666666667,0.9101874776787136,0.1956168486852573,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.865565061569214,0.017361111111111112,-0.004166666666666667,0.19199228445630256,-0.37430754415104794,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.8815925121307373,0.019444444444444445,-0.002777777777777778,0.23276504739238102,-0.5842139199919938,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.898606777191162,0.02013888888888889,-0.002777777777777778,0.6778171053828924,-0.6162585402460513,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.915565252304077,0.020833333333333332,-0.0006944444444444445,1.106222223394626,-0.6823029146609912,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.9322357177734375,0.020833333333333332,0.0,1.0555566500296394,-0.668043436483248,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.948568105697632,0.020833333333333332,0.001388888888888889,0.7460518531172402,-0.6913956824718007,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.965567111968994,0.022222222222222223,0.002777777777777778,0.7234184281698064,-0.3701971253886188,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.9815673828125,0.022222222222222223,0.004166666666666667,0.42806972828476353,-0.9070464618888006,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.998567581176758,0.022916666666666665,0.004861111111111111,0.23022429715330475,-0.5799862851850048,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.015619516372681,0.022916666666666665,0.004861111111111111,0.630983165107787,-0.863547207188431,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.0316174030303955,0.022916666666666665,0.004861111111111111,0.9760966332741254,-0.7215080255359846,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.048568487167358,0.022916666666666665,0.005555555555555556,1.2203613982888786,-0.5017708336679275,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.065570116043091,0.02361111111111111,0.005555555555555556,0.9199236476667896,-0.7237144746192702,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.0816028118133545,0.02361111111111111,0.005555555555555556,0.6862952712878437,-0.6759451655367719,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.098604679107666,0.02361111111111111,0.005555555555555556,0.5296232977121771,-0.7975961679650344,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.115581512451172,0.02361111111111111,0.005555555555555556,0.5129637347738267,-0.8285590543248585,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.131602048873901,0.02361111111111111,0.006944444444444444,0.414738128764967,-0.6668143387175569,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.1485679149627686,0.02361111111111111,0.006944444444444444,0.4833697862921672,-0.5614571580216067,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.16556715965271,0.02361111111111111,0.006944444444444444,0.5297653491168167,-0.34009170210358586,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.1817121505737305,0.02361111111111111,0.007638888888888889,0.7989093056110743,-0.4453327184834488,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.19856858253479,0.02361111111111111,0.007638888888888889,1.2107449720420287,-0.19734284331833385,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.215566873550415,0.025,0.008333333333333333,2.0579252143152953,-0.31622008654786793,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.231566429138184,0.025694444444444443,0.008333333333333333,1.9890672183588467,-0.6493592240256854,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.248563051223755,0.02638888888888889,0.009027777777777777,1.6778588577232425,-1.0474169531267454,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.265565633773804,0.027777777777777776,0.009722222222222222,1.6222262084135346,-0.7738979923927944,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.281613826751709,0.027777777777777776,0.009722222222222222,1.1436434937726627,-0.8064100508237433,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.2989771366119385,0.027777777777777776,0.009722222222222222,1.2135816427038089,-0.7621848582516573,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.315563440322876,0.027777777777777776,0.009722222222222222,1.3975286937309144,-0.4360847714459674,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.331564664840698,0.027777777777777776,0.009722222222222222,1.5298556658903593,-0.25969084940602083,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.348564863204956,0.027777777777777776,0.009722222222222222,1.4800933745094818,-0.20661603217507662,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.364563703536987,0.027777777777777776,0.009722222222222222,1.1972966008960215,-0.43393914528686633,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.381564378738403,0.027777777777777776,0.009722222222222222,1.539095573447518,-0.5070592033299491,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.398566484451294,0.027777777777777776,0.009722222222222222,1.4365731619681052,-0.23346845325249121,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.414565801620483,0.027777777777777776,0.009027777777777777,1.692713040593293,-0.20941801150325895,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.431565999984741,0.02638888888888889,0.006944444444444444,1.8538532929744804,-0.3864950800892619,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.448567152023315,0.025694444444444443,0.00625,2.3236632568891107,-0.3323482861924192,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.464566946029663,0.02361111111111111,0.004166666666666667,2.1923128739567113,-0.731409954707255,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.481458425521851,0.020833333333333332,0.002777777777777778,2.282698368854773,-1.0548203772897238,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.498459815979004,0.019444444444444445,0.0006944444444444445,2.61945601548084,-0.9224985993245746,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.51445746421814,0.019444444444444445,0.0006944444444444445,2.620447781939366,-1.7932952100075683,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4.531457901000977,0.019444444444444445,0.0006944444444444445,3.021499749193482,-2.259293034268666,1,,123456,001,2025-07-08_10h40.16.274,ContPsyTracking,2024.2.4,59.98497976104575,2025-07-08 10h40.35.696821 +0100,
