thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,mouse_2.started,polygon_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.corr,trial.started,mouse.started,polygon.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1007473468780518,-0.006666666666666667,-0.005,1.7618230867819782,-0.007261392713709014,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1068673133850098,-0.006666666666666667,-0.005,1.6301200250342467,0.05984621267165295,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.112813711166382,-0.008333333333333333,-0.006666666666666667,1.8986265097742334,-0.15898088720416054,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1189486980438232,-0.011666666666666667,-0.01,1.981642625975619,-0.1644942355761234,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.125070095062256,-0.013333333333333334,-0.011666666666666667,1.956236700901384,-0.320159361484458,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1310694217681885,-0.018333333333333333,-0.011666666666666667,1.8222564561257393,-0.6235097136079014,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.137068510055542,-0.021666666666666667,-0.013333333333333334,2.291982575104433,-0.8481064001807659,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1430811882019043,-0.021666666666666667,-0.013333333333333334,2.0530370022969078,-1.252359308084554,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1500775814056396,-0.023333333333333334,-0.013333333333333334,2.5774511653552974,-0.7780714713066208,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1550769805908203,-0.023333333333333334,-0.013333333333333334,2.1904093305212333,-0.8712277325270958,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1610805988311768,-0.023333333333333334,-0.013333333333333334,1.9678801610094387,-1.1576593245338198,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.167080879211426,-0.023333333333333334,-0.013333333333333334,1.5370336629369266,-0.872354648791114,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1730809211730957,-0.023333333333333334,-0.013333333333333334,1.7108673700435661,-0.3243720563419227,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1790807247161865,-0.023333333333333334,-0.013333333333333334,1.0554259523637572,-0.8216040131705359,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1860761642456055,-0.023333333333333334,-0.013333333333333334,1.2598565382480462,-0.8178141907590462,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1920807361602783,-0.023333333333333334,-0.013333333333333334,1.172808989112863,-0.5433144359284464,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1972591876983643,-0.023333333333333334,-0.013333333333333334,0.798518612083314,-0.6848246732163209,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.203268527984619,-0.023333333333333334,-0.013333333333333334,1.0593381897655534,-0.7564879169793272,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.210268020629883,-0.023333333333333334,-0.013333333333333334,0.8271320069302271,-0.6341462052050748,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2164182662963867,-0.023333333333333334,-0.013333333333333334,1.1462389940084055,-0.8443030393332186,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.222377300262451,-0.023333333333333334,-0.013333333333333334,1.4580511754371306,-0.49137467019349645,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.228377103805542,-0.023333333333333334,-0.013333333333333334,1.8278845097453291,-0.12621251220862484,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.234377145767212,-0.023333333333333334,-0.013333333333333334,1.9745826687465178,-0.1227286574282358,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2403945922851562,-0.023333333333333334,-0.013333333333333334,1.581398354456351,-0.25312492998741,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.246394395828247,-0.023333333333333334,-0.013333333333333334,1.789193649491195,0.46070604193316755,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2524330615997314,-0.023333333333333334,-0.013333333333333334,1.8358856679834406,0.325714625652769,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2585744857788086,-0.023333333333333334,-0.013333333333333334,1.5415719694995638,0.701391057513093,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2645225524902344,-0.023333333333333334,-0.013333333333333334,1.6148541701537473,0.8184530688955811,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.270522356033325,-0.023333333333333334,-0.013333333333333334,1.917927184325172,0.8995362640255902,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.276522636413574,-0.023333333333333334,-0.013333333333333334,2.677303109493855,0.9147961570098139,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.282522439956665,-0.023333333333333334,-0.013333333333333334,2.5047155794773746,1.1150889762952827,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.288522243499756,-0.023333333333333334,-0.013333333333333334,2.754738295810486,0.99053081456829,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.294522285461426,-0.023333333333333334,-0.013333333333333334,3.1999248407515597,1.2038220220478082,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3005223274230957,-0.023333333333333334,-0.013333333333333334,2.909811944460705,0.8195923658023374,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.306597948074341,-0.023333333333333334,-0.013333333333333334,2.8166574837090326,1.0418580004378926,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.312596559524536,-0.023333333333333334,-0.013333333333333334,2.557994797806061,1.128790635827282,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.318596839904785,-0.023333333333333334,-0.013333333333333334,2.5522896066989524,0.89886541518859,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.324713945388794,-0.023333333333333334,-0.013333333333333334,2.026505336484365,0.9529506445504508,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.330664873123169,-0.023333333333333334,-0.013333333333333334,2.1951383805341442,0.5744892968029518,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3376660346984863,-0.023333333333333334,-0.013333333333333334,2.8422891139673716,0.4143191180212157,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3426647186279297,-0.023333333333333334,-0.013333333333333334,3.0647265839847155,0.6082418358315529,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.349677324295044,-0.023333333333333334,-0.013333333333333334,3.0841527627682366,0.29200048474837076,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3557353019714355,-0.023333333333333334,-0.013333333333333334,2.6331557227778317,0.393308765538896,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.361689567565918,-0.023333333333333334,-0.013333333333333334,2.385412807465104,0.9084001440911842,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.367689609527588,-0.023333333333333334,-0.013333333333333334,2.7665639912441193,1.0394554707475885,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.373689651489258,-0.023333333333333334,-0.013333333333333334,2.746057299873763,0.7970280375425185,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3796894550323486,-0.023333333333333334,-0.013333333333333334,2.5926104749112215,0.8781486132290028,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.385690450668335,-0.023333333333333334,-0.013333333333333334,2.5607706321332993,0.8634267124685064,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3916897773742676,-0.023333333333333334,-0.013333333333333334,2.4881352302473574,0.9187335736639654,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.397871971130371,-0.018333333333333333,-0.013333333333333334,2.83002173104127,0.7133981896561779,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.403871536254883,-0.015,-0.011666666666666667,2.8580319727285777,1.4468738121407754,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4098713397979736,-0.01,-0.011666666666666667,2.998977236860109,1.6064886686129816,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4159786701202393,-0.008333333333333333,-0.011666666666666667,2.873909561781715,1.2104954079542447,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4218716621398926,-0.006666666666666667,-0.011666666666666667,3.056118820988887,1.4579227167971527,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4278717041015625,-0.0033333333333333335,-0.01,3.2031477170311295,1.8667788496195978,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4338719844818115,-0.0016666666666666668,-0.01,3.2605848042257435,1.2707644668628315,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4398787021636963,0.0016666666666666668,-0.01,3.698067301374594,1.4031008998893872,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.445878744125366,0.0033333333333333335,-0.01,3.568239573041884,1.743928094343067,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.451878786087036,0.005,-0.01,3.9069004140187826,1.3500452561076317,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.457878589630127,0.006666666666666667,-0.01,3.85109327015037,1.1866488808148308,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.464879035949707,0.01,-0.01,4.04000445262635,0.7435952981152101,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4700279235839844,0.01,-0.01,4.290853827619567,0.749457620158118,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.47603702545166,0.013333333333333334,-0.01,4.713063165848742,0.962210151801773,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.483036756515503,0.015,-0.01,4.785343236463605,0.7731974493337181,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.489036798477173,0.015,-0.01,4.930741170816803,0.5660716060000865,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4950368404388428,0.016666666666666666,-0.01,4.057788224269822,0.849664689167555,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5010368824005127,0.018333333333333333,-0.01,4.244201033949079,0.5728325808857713,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5070366859436035,0.018333333333333333,-0.008333333333333333,4.133239292682016,0.7742429276189836,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5130369663238525,0.02,-0.008333333333333333,4.207774943290138,0.5723530159506866,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5190367698669434,0.02,-0.008333333333333333,4.585407682909958,0.7313479666308359,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.525036573410034,0.02,-0.008333333333333333,4.651469696551572,0.3695527634980644,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.531036853790283,0.02,-0.008333333333333333,4.518269195954064,0.7624215648473933,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.537036657333374,0.02,-0.008333333333333333,4.908467353898922,0.8099641188384676,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5430545806884766,0.02,-0.008333333333333333,4.843838949297331,0.2847237287611629,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5491886138916016,0.02,-0.008333333333333333,4.5764913872768656,0.08564310045776721,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5551865100860596,0.02,-0.008333333333333333,4.398116371366153,-0.3798403889245453,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5611865520477295,0.02,-0.008333333333333333,4.215692097710513,-0.6158098109158952,1,,,864253,001,2025-07-07_04h11.07.342,ContPsyTracking,2024.2.4,167.28898171730174,2025-07-07 04h11.10.350608 -0400,
