thisN,thisTrialN,thisRepN,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,mouse_2.started,polygon_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.corr,trial.started,mouse.started,polygon.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,trial.stopped,polygon.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.0793418884277344,0.0016666666666666668,-0.0016666666666666668,0.1856636980011544,-1.078557496615453,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.0876359939575195,0.0016666666666666668,-0.0016666666666666668,0.35976070211507405,-0.6829361134268608,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.092164993286133,0.0016666666666666668,-0.0016666666666666668,0.09783470048275639,-0.5704908132277974,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1045467853546143,0.0016666666666666668,-0.0016666666666666668,0.06695101550650005,-0.9286016143788747,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.112687826156616,0.0016666666666666668,-0.0016666666666666668,-0.003604246569007999,-0.6574758704213837,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.117197036743164,0.0016666666666666668,-0.0016666666666666668,0.4893309842511085,-0.8406797436803157,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.129565954208374,0.0016666666666666668,-0.0016666666666666668,0.6851980980330699,-1.005218641881153,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1379101276397705,0.0016666666666666668,-0.0016666666666666668,0.7391822029387732,-0.7385872845335142,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.142927885055542,0.0016666666666666668,-0.0016666666666666668,0.7555150646565638,-0.47276964868081484,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1479759216308594,0.0016666666666666668,-0.0016666666666666668,0.41467843642239294,-0.676715189181305,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1625890731811523,0.0016666666666666668,-0.0016666666666666668,-0.09978318722466101,-0.4760011343294325,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.171030044555664,0.0016666666666666668,-0.0016666666666666668,-0.4480407197978859,-0.4381115228463052,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.1757168769836426,0.0016666666666666668,-0.0016666666666666668,-0.8075707072669979,-0.22238553943018455,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.187633991241455,0.0016666666666666668,-0.0016666666666666668,-1.103238239023772,-0.0653141998879517,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.196007013320923,0.0016666666666666668,-0.0016666666666666668,-1.23563400427684,-0.2921839076517815,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2008137702941895,0.0016666666666666668,-0.0016666666666666668,-1.472077092339409,-0.4814478673917536,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2128798961639404,0.0016666666666666668,-0.0016666666666666668,-1.1612405687977625,-0.17368034070694593,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2211740016937256,0.0016666666666666668,-0.0016666666666666668,-1.3092838806815286,-0.2138071797107376,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2260138988494873,0.0016666666666666668,-0.0016666666666666668,-0.7489529715518912,-0.42651635455283293,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.231151819229126,0.0016666666666666668,-0.0016666666666666668,-0.46218220218109296,-0.3757503250897126,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.245932102203369,0.0016666666666666668,-0.0016666666666666668,-0.23108362225703802,-0.768026183301505,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.254276990890503,0.0016666666666666668,-0.0016666666666666668,-0.23910617473536697,-1.238044758725325,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.258978843688965,0.0016666666666666668,-0.0016666666666666668,-0.31574279047608206,-1.1504746670084691,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2710328102111816,0.0016666666666666668,-0.0016666666666666668,-0.5405032875842005,-1.1901984869844848,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.279294967651367,0.0016666666666666668,-0.0016666666666666668,-1.1022819029780564,-1.0276596929802895,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.2839198112487793,0.0016666666666666668,-0.0016666666666666668,-1.0871411294514464,-0.8740220075553796,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.296044111251831,0.0016666666666666668,-0.0016666666666666668,-0.8589003142892627,-0.5769717142140371,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.304450750350952,0.0016666666666666668,-0.0016666666666666668,-0.7336947882803304,-0.5241330089503018,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.309101104736328,0.0016666666666666668,-0.0016666666666666668,-0.3709263452172132,-0.41996167965917147,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3148629665374756,0.0016666666666666668,-0.0016666666666666668,-0.1763439988412717,-0.557627921681949,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.329461097717285,0.0016666666666666668,-0.0033333333333333335,-0.04248961605085877,-1.0346223022653998,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.337610960006714,0.0033333333333333335,-0.008333333333333333,-0.2344179410987365,-0.9561482684192248,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3427488803863525,0.005,-0.01,-0.6641895308669923,-1.0798998364312562,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3481810092926025,0.005,-0.011666666666666667,-0.7038210959063989,-0.9211308547857564,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3626561164855957,0.006666666666666667,-0.013333333333333334,-0.20260390901787317,-1.1198507140685534,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.370872974395752,0.01,-0.02,0.10942887469468854,-1.4706520741454272,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3758299350738525,0.013333333333333334,-0.023333333333333334,0.7395345820281578,-1.1048853760497614,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3810901641845703,0.016666666666666666,-0.025,1.1641409659636457,-1.6633314868286067,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.3960771560668945,0.02,-0.02666666666666667,1.220656927037249,-1.5955757478537456,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.404153823852539,0.02666666666666667,-0.03333333333333333,1.1032867667742792,-1.887573868608602,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.409044027328491,0.028333333333333332,-0.03333333333333333,0.7742761736019743,-1.9267622873571166,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4144468307495117,0.03,-0.035,0.4208793506554978,-2.4161353961268075,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4291248321533203,0.03,-0.035,0.15989199569449974,-2.536121651321414,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4374239444732666,0.02666666666666667,-0.03833333333333333,0.6103063287731634,-2.7966900423760785,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.442080020904541,0.023333333333333334,-0.03833333333333333,1.1548364111456548,-3.030227218723641,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.454192876815796,0.016666666666666666,-0.04,1.2481078358406572,-2.8725965871185073,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4628849029541016,0.0,-0.041666666666666664,1.3106326585321053,-3.005550876381555,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.468057870864868,-0.015,-0.041666666666666664,2.0298753986943616,-2.3995814376033007,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.473400831222534,-0.025,-0.041666666666666664,2.347731074692434,-2.7710755040089268,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4876930713653564,-0.035,-0.043333333333333335,2.1180909328997677,-2.969249309124817,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.4961209297180176,-0.06833333333333333,-0.04666666666666667,2.214445222707284,-3.0964466846354615,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5012218952178955,-0.095,-0.04666666666666667,2.490995935452234,-3.3056476879694765,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5063068866729736,-0.10166666666666667,-0.04666666666666667,2.902865487972627,-3.910335682317287,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.521152973175049,-0.11,-0.04666666666666667,2.9056003024972377,-3.893484772259769,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5296850204467773,-0.12,-0.04833333333333333,2.790719030185674,-3.409617655851451,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.534446954727173,-0.12166666666666667,-0.05,2.6576150398107905,-3.3449838622713797,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.539469003677368,-0.12166666666666667,-0.051666666666666666,2.951411599649356,-3.038096828018126,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5544300079345703,-0.12,-0.05333333333333334,3.0830591184572946,-3.0667219742380585,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.562971830368042,-0.11,-0.06166666666666667,2.55261744095843,-2.971255917195732,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.568323850631714,-0.09666666666666666,-0.07,2.7027887655974507,-2.9871333797735353,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.572960138320923,-0.09166666666666666,-0.07333333333333333,3.018645252297671,-3.3666011694916618,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5876309871673584,-0.08666666666666667,-0.07666666666666666,2.6443967978329894,-3.183105653847869,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.5960137844085693,-0.056666666666666664,-0.08833333333333333,2.6289175670300793,-2.968488775775189,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6011719703674316,-0.03833333333333333,-0.095,2.5112785677735707,-3.057323631397375,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6062421798706055,-0.02666666666666667,-0.09833333333333333,2.47886249044281,-2.608115584613863,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6210150718688965,-0.015,-0.10166666666666667,2.920373022704463,-2.447166111452991,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.62979793548584,0.006666666666666667,-0.10833333333333334,2.5952063399833403,-2.5506377397463527,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6346309185028076,0.015,-0.11,2.5395488718159425,-2.323151585837634,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6396429538726807,0.018333333333333333,-0.11,2.4196165978346262,-2.0149788400058197,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.65413498878479,0.021666666666666667,-0.11166666666666666,2.354687074185855,-2.0285329296919232,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6624550819396973,0.023333333333333334,-0.11166666666666666,2.614826395740253,-1.975648792124074,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.666982889175415,0.023333333333333334,-0.11166666666666666,2.580391958290954,-1.5992920681470053,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6791718006134033,0.023333333333333334,-0.11166666666666666,2.254092561427431,-1.8520450305246707,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6873669624328613,0.023333333333333334,-0.11166666666666666,2.522712415665876,-2.0057375688684473,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.6921260356903076,0.023333333333333334,-0.11333333333333333,2.738712899716112,-2.299444070294962,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.704218864440918,0.021666666666666667,-0.11333333333333333,2.3914282706765513,-2.31784530088296,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7123939990997314,0.02,-0.11666666666666667,2.6833554380882974,-2.030992862502537,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.717334032058716,0.018333333333333333,-0.12,2.298792596366724,-2.441799995946037,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.722543954849243,0.018333333333333333,-0.12166666666666667,2.309996746612806,-2.770745464473182,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7377820014953613,0.016666666666666666,-0.12333333333333334,2.563521799388937,-2.6202375607554433,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.746325969696045,0.016666666666666666,-0.12833333333333333,3.367501536216934,-2.8041201709526975,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7513599395751953,0.016666666666666666,-0.13166666666666665,2.6981246386730464,-2.7640864792524305,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.756830930709839,0.016666666666666666,-0.13333333333333333,2.912158528135771,-2.4337998515373274,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7710747718811035,0.018333333333333333,-0.13666666666666666,2.872554167639585,-2.205831939963089,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3.7790310382843018,0.023333333333333334,-0.14333333333333334,2.941982370014987,-2.508254129870516,0.03,,,9527,001,2025-07-15_10h29.08.511,ContPsyTracking,2024.2.4,None,2025-07-15 10h29.20.763209 +0100,
