trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,calibration.started,polygon_2.started,mouse_2.started,calibration.stopped,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.time,mouse_2.clicked_name,trial.started,polygon.started,mouse.started,time_in_run,x_coord_mouse,y_coord_mouse,x_coord_target,y_coord_target,opacity,col,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,,,,,,,,,,,,,,,,,3.779440402984619,-0.023148148148148147,-0.08425925925925926,-1.7401217228731176,-1.2320967727160042,1.0,"[0.15432596578617253, 0.6352504713468446, 0.9621645962906578]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.795814275741577,-0.023148148148148147,-0.08425925925925926,-1.9436145933994735,-1.5007058833450204,1.0,"[0.20508304762224083, 0.0927698777237278, 0.6956484517525007]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.8119781017303467,-0.024074074074074074,-0.08425925925925926,-1.7824319619721194,-1.9723055313815745,1.0,"[0.9900188174396972, 0.972200475313867, 0.4409429316540132]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.829355001449585,-0.030555555555555555,-0.08425925925925926,-1.6793407145968624,-2.0082384593292377,1.0,"[0.38800441572582034, 0.9611570314617774, 0.1541100032651329]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.8458352088928223,-0.04537037037037037,-0.0824074074074074,-1.8730236332357868,-1.8902056084507515,1.0,"[0.2873840800443518, 0.6348134727327607, 0.9364336773342418]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.862339973449707,-0.05277777777777778,-0.07962962962962963,-1.6366962486452432,-1.9405671894829761,1.0,"[0.8103478569273951, 0.07437513352145708, 0.9687942411823872]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.8785011768341064,-0.05740740740740741,-0.07685185185185185,-1.3438374038598409,-1.7818578814770172,1.0,"[0.5985021220504898, 0.24316135408000428, 0.6359846821932951]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.8954219818115234,-0.058333333333333334,-0.07407407407407407,-1.200902117349532,-2.124137222882498,1.0,"[0.5887773249885216, 0.9059363025609007, 0.939003525786142]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.912965774536133,-0.058333333333333334,-0.07407407407407407,-1.3790449278403227,-2.171190510139178,1.0,"[0.5858089181823728, 0.7498268299266312, 0.33925405850818546]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.9292209148406982,-0.05925925925925926,-0.07407407407407407,-1.6473510741066901,-1.8684631894646202,1.0,"[0.6711553520839493, 0.7045225058495871, 0.9007869115301798]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.9460134506225586,-0.06018518518518518,-0.07314814814814814,-1.8347359698828585,-1.6807292831625975,1.0,"[0.05015659196656319, 0.762838615255973, 0.6553217580752948]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.963106393814087,-0.06111111111111111,-0.0712962962962963,-2.1996398122906777,-2.0643116434195514,1.0,"[0.9799325618507454, 0.7543590061899536, 0.2990016896321981]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.9788897037506104,-0.06296296296296296,-0.06944444444444445,-2.1388321823446357,-1.9423202446723846,1.0,"[0.4146750873200252, 0.8090214677259483, 0.45745300107395315]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,3.995471477508545,-0.06388888888888888,-0.06481481481481481,-1.9295944158322877,-1.4440368683960516,1.0,"[0.7876126628855985, 0.1590044979981141, 0.5188998305345662]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.012469053268433,-0.06481481481481481,-0.06111111111111111,-2.1167120851322303,-1.6281477879393658,1.0,"[0.14244449660587388, 0.33964347741497913, 0.13202780504216916]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.028899192810059,-0.06481481481481481,-0.05925925925925926,-2.1682809081567904,-1.4493849160007364,1.0,"[0.25031363514251337, 0.3373041849626953, 0.7485745239262288]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.046152830123901,-0.06481481481481481,-0.058333333333333334,-1.8010033164501433,-0.7193277156669784,1.0,"[0.6293457844363172, 0.1101909625802322, 0.5174566907302767]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.062304496765137,-0.06296296296296296,-0.05648148148148148,-1.5162291285753464,-0.7821593215699867,1.0,"[0.052487433867144384, 0.6994747090804551, 0.37572292007302077]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.079288005828857,-0.05925925925925926,-0.053703703703703705,-1.9456605627486312,-1.2302004462192964,1.0,"[0.14963480497091375, 0.7468192237958692, 0.40857825886376575]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.094907283782959,-0.05277777777777778,-0.05185185185185185,-1.7606431777095357,-1.577391539070424,1.0,"[0.7030146192016138, 0.5151844400803813, 0.6841609511300427]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.111961603164673,-0.04259259259259259,-0.05092592592592592,-1.7009706333908352,-1.7001477941298397,1.0,"[0.9427503553800822, 0.07826655048321551, 0.7048034882172381]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.1287682056427,-0.032407407407407406,-0.05,-2.0019651607322007,-1.3004043315626692,1.0,"[0.5774206472514198, 0.9816353098028404, 0.08338695981065303]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.145116329193115,-0.028703703703703703,-0.05,-1.8766763812190561,-1.7424541290213016,1.0,"[0.5105604453805463, 0.4386281511942567, 0.6887803578830194]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.162692546844482,-0.028703703703703703,-0.05,-1.4055295589997043,-1.6578801780905208,1.0,"[0.8545255851510701, 0.09962601036511154, 0.2552686727119493]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.179811954498291,-0.028703703703703703,-0.05,-1.3994993162750626,-1.233434784116874,1.0,"[0.17883094113089104, 0.5454320033598763, 0.25906730533757427]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
0,0,0,0,,,,,,,,,,,,,,,,,4.1952314376831055,-0.028703703703703703,-0.05092592592592592,-1.3902100039489935,-1.3141527722389963,1.0,"[0.48149081405822325, 0.47591194095585154, 0.2983274118109289]",,,,,,,,194380,001,2025-07-15_11h02.56.052,ContinuousPsychophysics_KateVersion,2024.1.5,None,2025-07-15 11h03.14.473342 +0100,
